0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,z
0,21,8,6,27,15,16,22,28,25,19,24,1,3,7,31,11,2,14,12,30,23,5,20,29,26,13,17,10,4,9,0,31943
0,1,22,3,5,24,6,28,18,20,15,9,29,8,27,23,12,31,21,30,11,14,25,17,26,2,19,16,13,4,10,0,31786
0,11,17,1,8,19,31,3,18,6,28,26,12,9,16,10,25,30,5,14,23,4,21,22,24,27,20,13,2,29,7,0,33331
0,23,13,18,1,10,28,30,14,6,16,5,20,25,22,27,29,19,3,26,21,12,7,17,9,24,15,11,2,8,4,0,29306
0,5,9,2,23,30,10,16,29,25,26,12,21,24,17,14,3,7,20,18,22,11,28,6,8,15,19,13,1,4,31,0,36041
0,11,19,4,15,3,8,17,31,12,27,21,16,2,9,30,7,10,18,25,20,13,29,24,28,14,23,22,5,26,6,0,32675
0,22,15,13,25,8,4,18,6,10,12,3,9,19,20,17,23,28,30,24,11,26,31,7,1,27,2,21,16,5,14,0,31224
0,22,6,24,8,15,13,12,16,26,3,30,29,18,17,27,23,2,4,31,5,9,20,10,25,28,7,11,14,21,1,0,32200
0,24,22,21,5,3,6,26,11,29,18,16,4,14,9,30,13,8,28,2,12,17,27,23,19,7,25,15,31,10,1,0,27755
0,18,26,6,19,1,5,9,24,12,11,16,7,10,13,3,30,23,31,21,25,29,8,15,2,22,14,27,4,17,28,0,34296
0,10,21,27,15,29,14,5,28,30,17,9,18,25,26,13,12,19,16,6,3,8,22,31,4,2,23,24,11,7,20,0,28784
0,17,1,5,7,9,8,14,27,18,4,15,19,6,12,3,21,24,22,11,25,26,23,29,16,10,28,13,30,20,2,0,28778
0,6,2,5,7,15,28,10,22,21,19,3,13,24,25,18,9,1,8,29,12,17,14,20,11,26,27,30,31,23,4,0,25178
0,26,15,27,12,7,28,24,31,11,9,8,14,30,29,2,4,5,19,18,10,13,6,25,1,16,17,3,21,22,20,0,33600
0,16,3,28,15,26,21,4,19,8,2,12,10,5,29,17,31,14,18,22,13,7,9,25,24,1,6,30,20,23,27,0,29743
0,2,29,12,22,31,15,26,5,24,23,18,21,19,8,14,25,1,3,16,7,9,30,17,13,11,20,27,6,4,10,0,25543
0,10,12,8,31,14,13,29,24,17,4,5,6,2,9,7,1,18,25,19,22,15,28,23,20,21,3,27,16,26,30,0,31135
0,7,27,17,20,22,21,26,19,2,13,8,16,18,25,29,11,15,12,6,5,1,4,30,23,14,3,28,9,24,31,0,33601
0,12,24,15,18,20,21,3,13,16,8,10,29,23,11,25,7,27,6,1,5,28,31,19,9,2,17,4,22,26,30,0,36639
0,9,21,1,17,19,22,24,13,20,4,28,2,18,3,11,15,30,5,29,6,25,26,16,31,27,14,7,10,8,23,0,32317
0,16,2,7,20,29,25,24,26,23,11,8,27,13,22,18,21,1,3,6,4,28,5,14,10,9,19,12,15,31,30,0,26475
0,9,21,1,2,18,19,8,10,22,6,11,29,17,4,26,16,31,5,20,28,27,25,23,15,14,7,13,3,24,30,0,35303
0,1,31,11,20,4,6,18,5,22,30,10,29,12,17,15,24,27,28,9,23,26,14,7,21,3,13,2,25,19,16,0,32949
0,4,17,26,29,8,21,2,7,6,22,9,19,20,16,5,1,24,28,14,25,10,30,31,27,3,18,15,11,23,13,0,30444
0,30,15,27,11,10,14,13,20,4,21,22,26,18,29,12,17,6,28,9,16,7,19,25,5,1,2,8,24,31,23,0,31508
0,8,9,16,1,27,30,31,15,7,26,4,12,10,5,21,17,20,23,24,14,13,6,29,18,2,22,3,19,25,28,0,27943
0,14,7,4,1,20,15,25,10,18,9,13,5,6,31,8,16,2,27,23,21,17,30,12,28,26,22,24,29,3,19,0,30854
0,22,9,10,2,12,29,11,1,3,23,13,26,27,21,30,16,15,7,14,18,20,31,19,4,24,17,28,8,25,6,0,35493
0,16,1,22,15,31,14,2,21,3,13,27,26,5,20,25,28,10,6,24,18,12,17,11,30,4,23,7,8,19,9,0,29215
0,1,5,28,12,25,16,18,19,20,26,4,9,3,14,27,2,11,21,15,23,30,10,29,7,17,6,22,13,31,24,0,31794
0,26,22,23,16,5,15,21,17,27,6,2,24,28,10,30,31,19,13,8,14,18,25,7,1,29,4,9,3,11,20,0,33160
0,12,21,29,1,24,14,28,11,2,23,13,30,4,10,3,5,26,18,9,31,22,7,15,16,8,20,6,19,27,25,0,30757
0,6,11,22,1,24,26,30,29,27,25,3,28,21,31,17,10,5,7,2,12,23,8,19,20,18,13,15,9,16,4,0,29658
0,31,20,11,26,17,4,1,14,15,3,23,22,30,6,5,28,2,27,12,21,18,24,16,8,25,29,19,10,7,13,0,36798
0,20,5,29,8,14,7,16,10,2,1,6,17,18,11,24,28,9,23,3,21,30,22,4,19,25,27,26,31,12,15,0,31499
0,9,19,25,8,2,18,22,15,17,7,28,26,23,20,11,4,24,10,1,16,29,21,14,31,13,5,6,12,3,30,0,32433
0,25,31,19,1,11,21,24,18,7,16,12,20,29,26,10,28,17,13,14,22,15,6,9,3,5,2,8,4,30,27,0,32725
0,14,9,29,10,30,3,27,18,12,22,25,1,20,15,19,17,24,5,26,7,13,16,23,6,11,28,4,31,21,8,0,37873
0,17,22,19,31,26,3,11,28,21,10,29,30,7,2,23,18,6,5,13,14,4,16,25,12,15,27,24,9,8,1,0,32549
0,28,1,25,23,18,22,21,6,30,10,2,4,8,14,12,13,3,16,17,24,26,5,9,31,20,7,11,29,15,19,0,32568
0,18,28,4,30,12,14,20,3,17,1,25,7,15,24,9,6,10,23,11,5,29,2,22,16,31,26,21,27,13,8,0,33828
0,2,25,7,18,16,6,31,13,8,1,28,30,26,20,19,12,3,15,21,4,17,9,29,27,22,24,14,10,23,11,0,32471
0,10,29,11,30,17,4,19,15,22,12,1,31,25,21,24,13,7,27,2,3,8,18,5,28,14,6,20,9,23,16,0,35563
0,18,16,28,9,17,13,30,4,7,27,25,11,6,15,5,8,24,1,14,19,2,29,3,26,22,20,12,21,10,23,0,28566
0,3,26,6,19,8,30,31,1,17,11,21,5,4,9,29,25,18,2,27,28,16,20,13,7,22,24,10,15,14,12,0,30460
0,1,21,3,14,25,19,28,29,18,5,10,20,24,6,27,13,4,9,11,15,7,17,16,31,26,2,8,12,22,30,0,37694
0,5,9,27,21,25,10,22,28,4,14,17,26,29,12,2,16,23,18,11,8,7,1,19,30,3,13,20,15,24,6,0,32839
0,14,29,7,27,22,17,18,23,5,24,20,2,3,13,15,26,8,31,19,11,9,10,16,4,30,12,1,28,6,21,0,33786
0,9,2,26,31,22,19,13,23,18,4,12,30,25,11,14,6,21,1,28,27,3,10,24,15,16,8,20,29,5,17,0,37050
0,2,26,7,6,14,25,12,22,4,24,11,21,18,10,19,9,30,15,23,20,27,16,31,28,29,3,5,8,1,17,0,28718
0,4,2,28,3,30,31,12,8,27,19,10,22,5,16,9,25,29,11,7,1,6,14,21,26,17,24,13,20,15,23,0,31850
0,4,14,15,9,25,23,27,10,11,19,6,24,2,20,3,22,18,30,7,1,8,29,31,12,28,26,13,17,21,5,0,30226
0,25,9,5,13,31,15,30,6,11,12,29,3,7,8,20,28,26,19,24,22,1,18,2,17,10,16,14,27,23,4,0,26343
0,17,1,30,13,4,23,25,7,12,14,8,11,24,31,18,10,9,15,29,5,19,3,27,20,2,6,21,16,22,26,0,30783
0,3,28,17,20,11,23,21,25,30,1,13,26,18,6,9,24,15,12,2,7,27,14,16,4,22,5,8,19,29,31,0,32845
0,16,21,3,8,18,27,6,10,1,11,28,5,4,25,23,22,20,15,24,2,12,17,13,9,7,14,31,19,30,26,0,34493
0,12,1,20,11,13,28,25,17,19,22,6,26,4,31,23,2,16,3,10,27,7,15,24,18,9,5,29,14,30,8,0,31595
0,18,6,19,3,16,14,15,26,11,29,22,28,4,9,2,24,12,1,7,25,17,31,27,8,20,30,23,13,5,10,0,31646
0,10,3,23,28,12,27,17,15,19,9,4,14,5,16,25,6,21,30,2,8,13,26,11,20,24,7,29,1,31,22,0,33300
0,31,10,1,28,4,16,19,25,29,24,2,18,21,14,13,6,27,5,11,23,15,8,7,30,17,26,9,3,22,20,0,33229
0,18,20,3,29,15,22,7,9,23,11,10,4,5,31,21,16,19,25,13,8,14,17,1,30,2,28,6,27,24,12,0,35375
0,2,21,12,29,13,9,27,28,1,20,5,19,10,3,26,18,24,14,11,22,30,15,23,6,4,25,16,7,31,17,0,31678
0,16,4,11,17,14,19,9,22,8,18,1,25,13,10,26,20,6,7,15,29,24,5,31,30,23,2,27,12,21,3,0,26169
0,29,9,13,4,18,28,22,7,26,17,5,1,27,8,24,6,15,3,19,11,30,20,12,2,16,25,10,21,14,31,0,34372
0,7,2,28,11,22,5,13,4,27,23,12,24,16,29,25,3,8,26,18,15,31,30,21,14,10,19,9,6,1,17,0,29879
0,17,5,18,30,9,7,10,14,1,25,4,24,23,22,16,3,13,26,11,12,31,27,15,20,21,19,6,29,2,8,0,29050
0,13,21,27,22,1,26,10,29,31,15,7,6,16,20,8,5,14,4,11,24,30,19,2,12,23,17,18,25,9,3,0,27594
0,11,9,28,31,29,10,25,26,23,17,21,19,18,3,7,13,30,24,16,20,15,12,6,5,1,22,14,4,2,8,0,27704
0,5,20,21,12,30,19,29,26,22,15,23,1,7,8,31,9,18,28,11,17,2,24,25,3,10,13,6,14,16,4,0,33892
0,2,8,17,9,24,26,13,1,12,14,5,6,15,22,25,18,4,27,20,3,10,23,21,29,31,19,11,28,16,7,0,32338
0,27,4,8,30,13,11,15,31,26,7,19,24,3,25,23,29,6,2,18,21,12,14,17,1,20,5,10,16,28,9,0,27309
0,16,22,23,25,28,21,31,4,18,11,24,19,29,13,3,15,1,9,6,30,20,14,2,26,5,8,12,7,27,17,0,35039
0,9,17,15,31,22,2,28,29,6,3,5,21,11,27,13,1,23,19,20,16,30,8,7,14,18,26,10,12,24,25,0,30546
0,16,17,23,28,29,24,14,8,20,11,27,26,22,18,12,7,6,25,3,5,9,19,4,30,1,13,10,2,15,31,0,30855
0,12,31,21,16,23,22,15,11,5,24,17,6,28,7,4,18,10,19,26,30,29,2,8,9,1,20,3,14,25,27,0,31473
0,5,2,9,18,4,3,15,14,29,28,8,19,25,21,6,27,11,23,16,24,1,22,12,20,10,26,30,31,13,7,0,28315
0,25,14,21,4,15,11,10,9,16,18,2,8,12,24,17,28,19,7,6,3,22,5,29,1,20,13,23,27,30,31,0,30680
0,17,20,13,31,8,9,15,26,23,5,28,21,25,10,19,14,12,1,16,7,2,3,11,27,30,24,18,22,29,4,0,31456
0,17,27,12,9,10,19,2,23,21,13,22,16,4,8,1,14,5,25,11,29,15,31,26,30,24,3,18,20,28,6,0,29831
0,22,1,15,2,30,31,16,12,6,10,11,18,7,5,20,28,13,17,26,29,9,3,24,25,19,27,23,14,8,4,0,30837
0,13,17,27,18,1,30,5,16,7,2,3,11,9,29,20,25,28,8,14,19,6,22,31,21,24,10,15,23,4,26,0,32193
0,10,7,21,16,20,1,25,6,12,26,27,19,23,8,24,3,2,14,18,22,5,31,13,4,9,29,17,11,28,15,0,26992
0,14,3,4,1,20,18,16,25,21,5,11,8,31,2,19,23,24,28,6,27,30,22,12,17,13,15,26,29,9,10,0,33757
0,13,30,24,9,2,16,8,1,21,7,12,19,27,23,14,28,20,11,6,3,26,25,5,17,22,10,18,4,31,29,0,31305
0,25,23,16,24,2,6,14,21,19,18,9,15,12,10,29,26,7,1,30,13,20,17,4,22,11,8,3,5,31,27,0,28596
0,9,1,14,7,2,19,26,25,17,5,28,29,15,27,4,22,16,30,3,10,8,21,18,23,20,24,13,11,31,12,0,31666
0,19,3,12,31,6,28,16,14,24,22,26,25,1,27,30,18,9,10,29,15,20,17,4,5,21,8,2,13,11,23,0,31628
0,10,11,13,30,25,28,22,1,31,29,6,7,27,5,14,12,16,19,18,2,23,3,24,17,26,20,8,4,9,21,0,28488
0,22,10,17,3,7,19,5,18,25,21,30,26,28,27,16,13,8,12,11,29,6,24,15,4,1,20,14,2,23,9,0,32886
0,13,30,20,5,15,14,2,22,10,9,1,23,21,11,17,26,18,6,25,28,3,4,24,31,8,12,29,19,16,7,0,29631
0,5,20,27,16,19,31,30,26,12,7,17,13,11,4,2,28,8,15,3,22,24,18,14,23,1,21,6,25,29,9,0,33468
0,17,24,10,23,9,30,16,20,12,26,13,18,14,29,11,15,27,8,1,31,3,5,28,22,7,19,21,25,2,4,0,36965
0,7,16,20,31,6,27,9,22,3,21,5,11,8,13,19,1,2,10,12,28,29,18,30,14,15,25,4,17,26,24,0,34280
0,11,10,24,7,27,12,9,31,6,16,13,22,14,3,26,25,4,5,29,30,23,17,20,21,8,1,19,28,15,2,0,33521
0,5,17,20,1,2,7,26,24,16,10,23,14,30,8,13,31,15,9,29,25,3,4,11,18,6,19,12,21,27,28,0,28581
0,12,22,5,8,29,20,2,10,1,6,21,11,7,23,18,13,4,24,28,14,15,27,26,19,30,9,16,3,25,31,0,34587
0,21,27,30,28,9,24,8,5,20,2,26,4,12,6,1,11,10,18,22,13,17,25,19,31,3,14,15,23,16,7,0,32450
0,3,17,15,18,24,8,6,22,21,12,14,5,31,28,11,16,29,26,10,1,7,13,27,23,20,9,30,19,25,2,0,31368
0,12,1,8,2,11,22,15,30,24,5,27,31,16,21,18,14,29,3,7,6,9,4,17,20,23,10,19,13,25,26,0,32515
0,26,1,8,10,13,6,25,12,27,18,24,15,11,21,16,29,19,4,7,23,28,5,9,30,17,22,3,31,14,2,0,34325
0,25,7,22,12,17,18,1,4,28,10,14,9,21,26,31,27,8,15,2,29,23,19,6,16,24,13,5,3,30,11,0,35414
0,12,16,31,25,17,1,8,24,30,9,20,23,3,28,5,11,7,19,10,27,29,14,15,2,22,6,18,13,26,21,0,37053
0,4,27,26,24,14,6,12,5,25,16,17,22,29,3,8,1,11,2,31,15,18,20,30,10,7,28,9,19,13,21,0,35074
0,26,25,15,14,18,13,28,21,27,1,29,10,11,2,12,19,7,22,9,17,8,4,31,16,3,24,30,23,6,5,0,31684
0,20,19,17,12,14,15,10,18,28,26,5,29,11,21,4,3,7,24,23,6,27,9,13,25,30,1,2,16,8,22,0,31255
0,9,2,26,10,11,15,5,18,8,16,12,6,20,13,23,3,31,29,22,30,7,21,1,19,25,27,4,14,17,24,0,32772
0,26,1,16,12,31,19,4,5,23,9,14,18,25,15,10,2,11,13,29,20,27,8,24,7,28,17,21,22,6,3,0,30408
0,24,25,27,20,15,10,26,3,4,9,29,22,17,16,12,18,2,31,28,30,21,7,5,23,19,8,11,14,6,13,0,30734
0,26,21,28,6,4,7,15,20,22,29,31,11,17,1,14,8,16,9,12,24,23,5,3,27,2,25,30,19,13,10,0,35363
0,15,11,8,19,26,27,28,23,2,12,20,17,7,16,3,24,1,6,10,5,21,30,13,14,31,4,25,18,9,22,0,29706
0,12,20,19,22,7,4,26,5,15,21,6,29,9,1,2,25,24,16,11,18,13,8,30,31,10,28,27,14,23,17,0,33406
0,18,1,2,3,7,26,4,11,31,17,8,5,24,13,19,29,9,16,27,20,22,12,21,14,30,6,25,28,10,15,0,33944
0,7,28,11,22,12,31,15,19,30,6,5,4,14,10,27,16,21,8,29,26,23,3,25,9,20,17,2,18,24,1,0,27687
0,16,27,18,21,10,23,29,7,15,24,14,13,19,31,30,26,3,9,11,25,8,2,22,6,1,28,12,4,5,20,0,31603
0,7,11,9,17,1,29,21,5,3,15,27,18,20,2,8,19,6,25,12,24,4,28,31,14,16,22,13,23,26,10,0,30132
0,8,24,14,20,22,18,5,10,29,27,9,13,16,12,21,30,7,15,23,2,28,19,6,1,25,26,3,11,17,31,0,32135
0,22,15,6,1,5,28,24,23,13,30,11,18,10,7,26,17,8,12,4,9,20,21,3,25,31,19,2,14,29,16,0,32908
0,26,2,5,10,1,8,9,17,19,12,7,15,27,29,30,3,22,20,31,13,11,23,25,4,14,21,28,6,18,16,0,30360
0,22,5,7,20,19,11,30,9,29,27,8,26,18,25,24,4,15,16,17,23,6,10,31,1,28,3,13,21,12,2,0,35013
0,22,24,31,3,18,16,15,26,19,10,28,2,20,13,11,12,5,4,27,8,30,6,29,1,21,7,14,25,17,23,0,35760
0,11,5,23,22,14,3,13,9,16,1,10,19,27,24,31,29,17,8,18,21,30,20,28,7,15,26,4,12,25,6,0,36645
0,17,6,18,23,3,20,5,10,14,21,8,11,28,26,12,19,25,9,24,30,16,31,13,4,7,22,29,27,2,15,0,32577
0,18,1,28,19,13,4,30,8,15,21,6,27,23,20,16,31,12,7,24,10,17,26,22,5,3,29,2,11,9,14,0,34930
0,24,1,28,3,2,21,10,30,18,5,14,31,22,29,13,7,25,27,17,8,4,16,12,26,20,15,11,19,23,6,0,33540
0,31,28,6,7,20,11,13,12,3,23,2,24,15,25,19,26,18,17,21,4,1,16,9,5,14,29,8,30,22,27,0,32558
0,4,6,2,8,31,15,25,11,5,16,30,27,18,17,1,12,28,26,22,13,24,23,10,19,21,9,14,29,20,7,0,31269
0,16,22,9,8,27,17,10,20,3,30,31,19,4,13,7,2,28,15,25,29,18,12,26,14,23,5,1,11,21,24,0,30841
0,7,21,15,1,10,3,4,30,9,8,24,18,2,27,19,26,6,12,17,28,20,31,29,23,25,5,16,14,13,11,0,33284
0,3,5,11,30,28,27,10,2,14,1,25,20,22,17,31,16,23,29,7,26,24,13,12,18,9,21,19,6,15,8,0,30459
0,4,8,30,6,1,19,17,21,10,5,29,27,26,18,24,22,11,3,9,14,31,7,13,20,12,16,25,15,28,23,0,33485
0,29,7,16,26,10,21,13,22,20,6,3,8,9,28,18,17,24,4,12,23,5,15,1,11,27,19,14,31,2,25,0,33404
0,26,10,20,3,23,5,18,31,30,27,12,14,24,19,21,1,8,7,29,17,16,6,15,22,4,28,2,13,25,9,0,31610
0,24,30,1,16,7,29,12,27,15,13,3,8,31,10,21,2,17,11,22,5,6,25,23,19,4,20,18,26,9,28,0,31929
0,6,23,28,4,8,31,26,3,20,19,21,7,14,15,17,10,30,11,16,1,27,2,24,22,18,25,9,5,13,29,0,31414
0,7,29,22,28,17,6,11,31,10,19,21,9,18,24,16,2,12,23,1,8,14,13,30,15,20,25,27,4,26,5,0,28616
0,4,2,7,9,28,11,30,10,1,27,3,17,31,18,23,22,12,5,13,25,6,21,19,14,29,26,24,15,16,8,0,35420
0,5,24,6,31,18,9,12,15,3,8,22,1,28,17,23,27,11,26,14,16,7,21,2,25,30,13,10,29,19,4,0,31902
0,28,27,26,8,25,23,31,4,14,22,19,11,29,10,1,6,20,5,15,16,3,30,7,18,2,9,17,21,24,13,0,35590
0,26,7,22,8,14,9,30,16,21,19,25,23,31,20,17,1,28,5,4,12,11,13,15,27,6,2,29,10,24,3,0,30811
0,5,30,14,7,9,18,27,21,8,15,25,31,28,19,22,26,4,13,12,1,17,23,20,16,6,3,11,29,2,10,0,31269
0,21,28,4,20,31,7,23,1,26,18,19,16,24,15,2,13,3,30,6,29,27,25,12,17,14,10,11,5,8,9,0,34495
0,2,29,7,27,30,13,11,15,19,5,20,31,12,21,22,3,9,23,18,14,1,28,16,8,25,26,17,24,10,6,0,29462
0,28,16,21,18,30,9,29,26,4,17,11,5,31,12,27,25,8,6,3,13,23,15,19,24,22,10,1,20,2,14,0,35231
0,31,14,25,28,22,27,10,9,11,8,19,4,5,3,29,16,21,24,26,18,12,23,17,1,13,15,7,30,2,20,0,33662
0,8,4,14,30,19,31,20,22,16,3,5,13,21,12,24,18,7,27,6,2,25,1,23,9,26,10,17,29,11,28,0,28916
0,5,6,4,23,17,14,12,24,21,20,30,26,13,19,8,15,18,1,28,29,31,9,3,7,10,11,27,2,16,22,0,33088
0,15,14,12,17,19,8,3,27,9,5,26,2,29,10,18,30,20,6,13,1,22,4,23,16,31,11,24,28,25,21,0,36487
0,24,9,22,12,23,20,1,29,14,31,15,7,8,6,10,18,25,30,5,19,16,4,2,26,3,13,21,17,11,28,0,28805
0,6,8,25,13,28,5,19,7,4,20,14,15,16,9,18,23,22,1,26,10,31,24,2,29,30,17,11,27,12,21,0,28096
0,20,25,30,2,7,16,18,26,19,5,22,27,29,11,12,3,4,23,8,10,17,24,13,28,14,6,1,9,21,31,0,28215
0,8,27,9,10,1,29,7,14,24,26,13,31,15,23,28,19,18,17,30,4,21,16,12,3,25,11,6,2,5,20,0,28189
0,8,3,6,17,2,25,14,27,22,7,18,11,5,29,10,1,4,28,15,13,26,19,24,30,12,21,23,9,31,20,0,28694
0,29,30,13,6,9,10,14,31,12,20,7,17,22,26,15,23,28,1,25,2,4,16,18,8,19,24,27,11,3,21,0,29639
0,8,12,25,21,7,2,3,15,24,9,4,10,11,6,20,16,18,30,28,13,26,14,1,23,29,19,31,17,22,27,0,33099
0,9,16,18,21,12,26,10,29,19,23,17,7,31,13,22,20,14,1,24,28,30,6,25,15,3,27,2,11,4,8,0,32491
0,1,7,9,27,14,31,25,3,24,4,2,22,16,13,18,15,28,17,20,29,10,12,8,19,30,5,21,11,23,26,0,33144
0,13,25,30,17,1,11,9,26,20,16,7,27,10,15,12,28,19,3,6,18,22,2,24,23,21,5,29,31,4,14,0,29268
0,20,11,7,29,12,18,25,9,3,22,21,31,17,5,30,15,8,10,19,26,16,6,23,27,1,14,28,4,2,13,0,31774
0,12,13,26,23,30,1,16,14,10,24,3,29,6,31,28,5,20,2,25,21,27,18,4,7,19,9,8,17,22,15,0,33320
0,26,4,19,30,14,7,10,1,23,21,29,12,18,28,11,31,27,25,8,5,24,16,2,15,17,13,20,9,22,6,0,31023
0,8,11,2,7,18,17,21,31,6,9,14,15,1,27,28,4,22,24,29,12,3,10,13,23,16,25,30,20,5,19,0,33864
0,16,1,31,30,26,4,17,29,19,27,5,20,11,15,9,8,22,7,3,14,12,13,2,10,6,25,28,18,23,21,0,31107
0,20,31,10,28,11,4,19,22,6,21,3,2,13,30,1,25,17,24,18,7,15,8,16,26,27,5,12,29,9,14,0,32083
0,31,24,15,7,1,22,27,11,2,6,17,25,29,16,5,18,12,3,4,30,9,8,20,26,10,19,13,21,23,14,0,34181
0,16,14,1,24,13,21,31,9,17,5,27,26,19,6,11,18,22,23,4,8,12,25,7,10,15,28,30,29,2,3,0,28554
0,28,18,4,11,20,8,27,29,15,1,5,12,19,2,13,30,16,9,24,23,6,22,3,10,25,7,31,26,21,17,0,35121
0,8,15,17,4,29,30,18,20,14,2,24,19,23,7,11,21,13,16,1,31,25,27,28,10,12,9,22,3,26,6,0,34802
0,30,28,2,31,23,3,7,26,27,8,4,25,21,13,11,5,9,16,29,24,12,6,10,18,20,14,1,19,17,22,0,31859
0,8,5,6,14,23,17,21,30,28,9,7,16,12,22,11,18,27,10,31,3,4,19,26,15,24,2,13,20,25,29,0,35150
0,3,24,30,6,9,17,1,29,5,26,2,16,20,22,31,21,15,19,7,27,13,23,18,12,11,25,8,28,10,14,0,33902
0,14,31,10,18,4,3,24,9,22,17,21,30,13,2,11,1,6,28,16,8,15,26,29,20,23,25,19,27,5,7,0,31948
0,20,11,27,30,14,5,28,8,31,7,3,19,18,13,16,22,9,29,2,4,1,17,10,24,15,26,6,25,12,23,0,33986
0,22,3,9,21,12,6,7,2,14,25,27,20,15,16,10,11,28,24,31,29,13,5,18,26,4,17,23,19,30,1,0,35673
0,14,23,2,18,12,4,11,21,31,16,17,8,25,19,7,26,15,9,6,13,24,27,10,22,30,1,29,20,28,3,0,36374
0,20,6,23,12,31,24,1,21,3,28,26,29,30,11,4,10,18,2,15,19,25,17,8,14,13,5,16,9,22,7,0,32824
0,16,24,27,19,6,12,1,23,15,9,17,4,29,25,28,7,8,10,13,31,20,3,5,11,2,30,21,26,14,18,0,32903
0,1,4,9,11,5,28,17,27,23,15,2,19,20,14,25,3,8,10,24,18,6,13,30,12,26,7,31,21,29,22,0,29427
0,15,8,22,9,29,7,24,3,16,26,20,5,28,14,27,21,12,13,11,23,10,19,30,31,25,1,4,18,17,6,0,29686
0,19,17,5,18,21,16,14,28,31,26,27,2,23,25,3,8,12,6,22,15,10,4,13,1,9,24,7,20,30,11,0,31763
0,2,3,25,28,8,30,9,14,16,31,17,12,10,13,6,11,22,4,21,7,15,19,20,23,27,24,29,18,26,1,0,35809
0,17,30,16,13,9,11,15,6,7,28,3,25,24,31,1,2,10,5,20,22,8,21,29,23,4,12,19,14,26,18,0,35317
0,7,13,30,10,14,8,23,16,5,25,24,28,29,20,4,22,27,9,6,11,12,17,1,18,3,2,31,19,21,15,0,30228
0,21,24,18,10,3,25,13,15,2,14,19,27,4,12,6,28,23,5,29,20,26,11,7,17,30,16,22,31,8,9,0,33811
0,13,6,22,24,1,23,28,31,26,10,12,30,4,17,19,3,9,7,18,5,20,16,29,25,15,21,2,8,27,11,0,30632
0,24,14,16,30,19,22,27,17,9,2,18,8,15,23,1,31,4,20,6,7,5,26,10,29,12,3,13,25,11,28,0,35384
0,31,12,25,22,20,26,1,30,8,11,29,10,13,7,3,24,28,15,4,9,5,18,17,27,16,14,2,23,6,19,0,30391
0,28,5,18,23,7,24,8,26,17,31,14,27,30,11,22,29,25,15,6,9,13,12,1,21,20,10,19,16,3,2,0,30186
0,1,4,19,5,31,9,14,2,15,11,25,20,17,28,23,29,16,24,26,6,13,10,18,8,3,21,12,30,7,22,0,32384
0,17,27,9,28,15,25,6,2,21,22,19,20,30,8,23,1,14,26,13,16,31,12,24,11,7,5,3,4,29,10,0,31875
0,16,3,20,19,22,10,9,7,31,24,5,17,30,25,2,12,27,11,29,13,8,28,18,15,1,6,23,26,21,14,0,34359
0,29,8,2,17,14,22,25,4,9,3,7,27,30,31,11,10,16,5,28,23,20,18,15,21,24,12,1,13,19,6,0,31568
0,16,21,4,10,14,8,22,24,7,5,12,19,28,1,31,11,26,27,3,13,17,6,9,30,23,18,25,2,15,29,0,35146
0,7,28,23,2,11,27,6,14,21,12,10,4,8,20,22,1,30,3,9,24,19,13,15,5,26,18,31,16,29,17,0,32107
0,5,15,22,31,3,28,23,19,21,7,2,30,27,14,16,17,18,24,26,12,4,1,13,6,20,11,29,10,8,25,0,36682
0,18,5,12,31,29,17,15,24,2,1,22,8,25,26,9,7,23,20,6,21,3,28,14,11,13,27,16,10,19,30,0,31958
0,18,28,24,11,27,12,10,2,21,7,17,31,22,8,20,29,14,6,5,23,16,1,30,3,13,19,4,25,26,9,0,31268
0,21,7,26,1,15,17,23,25,9,31,14,30,28,29,5,10,22,13,27,20,6,16,11,19,12,3,18,8,4,24,0,31484
0,15,11,23,18,12,13,1,10,2,16,21,27,9,20,22,8,6,7,3,25,30,26,28,29,17,31,24,5,4,14,0,32546
0,28,14,4,2,8,26,10,24,3,12,1,27,23,30,6,17,20,21,19,11,16,15,9,22,5,13,7,31,25,29,0,38039
0,1,11,8,18,28,12,22,6,25,13,29,15,2,16,19,9,30,17,21,4,27,14,5,3,7,10,31,23,26,24,0,31113
0,30,13,14,10,26,27,16,9,7,20,15,12,31,5,6,24,28,23,11,3,29,8,21,22,25,18,19,17,2,4,0,28891
0,21,16,8,30,20,2,17,3,23,9,13,6,29,7,22,26,5,25,12,28,18,14,10,11,19,31,4,24,1,27,0,34100
0,10,24,7,28,14,9,18,11,22,12,16,25,13,6,31,4,27,21,15,19,20,5,17,30,2,29,23,3,1,8,0,37364
0,16,11,3,17,21,20,26,10,31,23,12,18,29,27,22,8,9,7,30,4,1,15,19,14,24,2,6,28,5,25,0,35100
0,27,8,11,30,6,1,10,18,14,19,29,17,23,9,20,16,15,28,13,26,2,22,24,21,3,7,12,5,25,31,0,33662
0,31,17,3,22,14,25,20,18,12,11,2,24,5,21,9,10,28,7,27,16,1,8,13,6,26,29,19,15,23,4,0,35920
0,6,21,12,23,30,7,18,14,3,5,27,9,4,31,2,13,16,24,26,22,11,17,10,25,8,28,1,29,15,20,0,34611
